Year,location,commodity,category,price_per_kg
2026,Khagrachhari,Rice - Aman-Fine,Rice,82.45
2026,Khagrachhari,Rice - Boro - Pajam,Rice,55.325
2026,Khagrachhari,Rice-Boro-Fine,Rice,82.65
2026,Khagrachhari,Rice-Boro-Medium,Rice,62.02
2026,Khagrachhari,Ricel-Boro-Mota,Rice,49.17
2026,Khagrachhari,Ruhi (Local) - small (1.50-2.00 kg),Fish,310.31
2026,Khagrachhari,Shrimp-small,Fish,850.0
2026,Khagrachhari,Silver Carp,Fish,165.0
2026,Khagrachhari,Sonali Chicken,Chicken,321.265
2026,Khagrachhari,Telapia/Nilotica,Fish,220.0
2026,Khulna,Chinigura Rice,Rice,164.225
2026,Khulna,Farm-raised Hen,Chicken,188.62
2026,Khulna,Hilsha (500-900) gm,Fish,1598.13
2026,Khulna,Kalojira,Rice,137.5
2026,Khulna,Kataribhog,Rice,110.0
2026,Khulna,Katla-Small (1.50-2.00 kg),Fish,303.615
2026,Khulna,Local Hen - Big (above 900 gm),Chicken,548.96
2026,Khulna,Local Hen - Small (500-650 gm),Chicken,548.96
2026,Khulna,Mregal-small,Fish,160.0
2026,Khulna,Pangash (big),Fish,185.22
2026,Khulna,Rice - Atap,Rice,41.96
2026,Khulna,Rice - Boro - Hybrid - Coarse,Rice,52.28
2026,Khulna,Rice - Boro - Hybrid - Medium,Rice,64.28
2026,Khulna,Rice-Boro-Fine,Rice,75.0
2026,Khulna,Rice-Boro-Hybrid -Fine,Rice,77.05
2026,Khulna,Rice-Boro-Medium,Rice,54.38
2026,Khulna,Ricel-Boro-Mota,Rice,44.26
2026,Khulna,Ruhi (Local) - small (1.50-2.00 kg),Fish,361.225
2026,Khulna,Shrimp-small,Fish,693.71
2026,Khulna,Sonali Chicken,Chicken,292.15
2026,Kishoreganj,Broiler chicken,Chicken,175.93
2026,Kishoreganj,Chinigura Rice,Rice,145.73
2026,Kishoreganj,Farm-raised Hen,Chicken,170.66
2026,Kishoreganj,Katla-Small (1.50-2.00 kg),Fish,323.32500000000005
2026,Kishoreganj,Local Hen - Medium (700-850 gm),Chicken,521.67
2026,Kishoreganj,Local Hen - Small (500-650 gm),Chicken,466.67
2026,Kishoreganj,Mregal-small,Fish,210.97
2026,Kishoreganj,Pangash (big),Fish,173.07
2026,Kishoreganj,Rice - Aman - Medium,Rice,54.94
2026,Kishoreganj,Rice - Aman - Pajam,Rice,74.5
2026,Kishoreganj,Rice - Amon - Hybrid - Medium,Rice,55.655
2026,Kishoreganj,Rice - Boro - Hybrid - Coarse,Rice,46.84
2026,Kishoreganj,Rice - Boro - Hybrid - Medium,Rice,58.975
2026,Kishoreganj,Rice-Boro-Medium,Rice,57.0
2026,Kishoreganj,Ruhi (Local) - small (1.50-2.00 kg),Fish,345.0
2026,Kishoreganj,Sonali Chicken,Chicken,314.1
2026,Kurigram,Broiler chicken,Chicken,174.32
2026,Kurigram,Farm-raised Hen,Chicken,171.12
2026,Kurigram,Katla (Local),Fish,310.0
2026,Kurigram,Katla-Small (1.50-2.00 kg),Fish,291.04
2026,Kurigram,Local Hen - Medium (700-850 gm),Chicken,539.615
2026,Kurigram,Pangash (big),Fish,173.815
2026,Kurigram,Rice - Aman - Coarse,Rice,45.88
2026,Kurigram,Rice - Aman - Medium,Rice,55.0
2026,Kurigram,Rice - Aman-Fine,Rice,75.35
2026,Kurigram,Rice - Amon - Hybrid - Coarse,Rice,43.1
2026,Kurigram,Rice - Amon - Hybrid - Medium,Rice,48.21
2026,Kurigram,Rice - Amon - Hybrid - Narrow,Rice,52.05
2026,Kurigram,Rice - Boro - Hybrid - Coarse,Rice,46.135000000000005
2026,Kurigram,Rice - Boro - Hybrid - Medium,Rice,54.004999999999995
2026,Kurigram,Rice-Boro-Fine,Rice,71.62
2026,Kurigram,Rice-Boro-Hybrid -Fine,Rice,66.66
2026,Kurigram,Ruhi (Local) - small (1.50-2.00 kg),Fish,316.605
2026,Kurigram,Silver Carp,Fish,173.70999999999998
2026,Kurigram,Sonali Chicken,Chicken,313.65
2026,Kurigram,Telapia/Nilotica,Fish,196.08499999999998
2026,Kushtia,Farm-raised Hen,Chicken,235.41
2026,Kushtia,Hilsha (500-900) gm,Fish,2095.54
2026,Kushtia,Local Hen - Medium (700-850 gm),Chicken,639.04
2026,Kushtia,Pangash (big),Fish,185.0
2026,Kushtia,Rice - Boro - Hybrid - Coarse,Rice,46.56
2026,Kushtia,Rice - Boro - Hybrid - Medium,Rice,57.18
2026,Kushtia,Rice-Boro-Hybrid -Fine,Rice,70.25
2026,Kushtia,Ruhi (Local) - small (1.50-2.00 kg),Fish,385.0
2026,Kushtia,Silver Carp,Fish,200.0
2026,Kushtia,Sonali Chicken,Chicken,302.75
2026,Kushtia,Telapia/Nilotica,Fish,205.0
2026,Lakshmipur,Broiler chicken,Chicken,174.0
2026,Lakshmipur,Chinigura Rice,Rice,144.675
2026,Lakshmipur,Farm-raised Hen,Chicken,168.35
2026,Lakshmipur,Katla-Big (above 5 Kg),Fish,428.095
2026,Lakshmipur,Mregal-big,Fish,244.325
2026,Lakshmipur,Pangash (small),Fish,190.0
2026,Lakshmipur,Rice - Aman - Coarse,Rice,55.5
2026,Lakshmipur,Rice - Aman - Medium,Rice,59.0
2026,Lakshmipur,Rice - Aman - Pajam,Rice,59.0
2026,Lakshmipur,Rice - Aman-Fine,Rice,84.5
2026,Lakshmipur,Ruhi (Imported) small (1.50-2.00 kg),Fish,325.0
2026,Lakshmipur,Ruhi (Local) - medium (2.50-4.50 kg),Fish,335.0
2026,Lakshmipur,Ruhi (Local) - small (1.50-2.00 kg),Fish,375.0
2026,Lakshmipur,Sonali Chicken,Chicken,297.27
2026,Lakshmipur,Telapia/Nilotica,Fish,225.35
2026,Lalmonirhat,Farm-raised Hen,Chicken,168.33
2026,Lalmonirhat,Pangash (big),Fish,191.755
2026,Lalmonirhat,Rice - Aman - Coarse,Rice,45.875
2026,Lalmonirhat,Rice - Aman - Medium,Rice,49.89
2026,Lalmonirhat,Rice - Amon - Hybrid - Narrow,Rice,75.0
2026,Lalmonirhat,Rice - Boro - Hybrid - Medium,Rice,56.355000000000004
2026,Lalmonirhat,Rice-Boro-Fine,Rice,73.27
2026,Madaripur,Broiler chicken,Chicken,178.93
2026,Madaripur,Chinigura Rice,Rice,204.69
2026,Madaripur,Hilsha (500-900) gm,Fish,1082.48
2026,Madaripur,Katla-Medium (2.50-4.50 kg),Fish,400.0
2026,Madaripur,Katla-Small (1.50-2.00 kg),Fish,287.13
2026,Madaripur,Local Hen - Medium (700-850 gm),Chicken,560.0
2026,Madaripur,Pangash (big),Fish,208.6
2026,Madaripur,Rice - Aman - Medium,Rice,60.97
2026,Madaripur,Rice - Boro - Hybrid - Coarse,Rice,51.27
2026,Madaripur,Rice - Boro - Hybrid - Medium,Rice,60.06
2026,Madaripur,Rice-Boro-Fine,Rice,78.96
2026,Madaripur,Ruhi (Local) - medium (2.50-4.50 kg),Fish,400.0
2026,Madaripur,Ruhi (Local) - small (1.50-2.00 kg),Fish,295.1
2026,Madaripur,Sonali Chicken,Chicken,295.99
2026,Magura,Broiler chicken,Chicken,176.54
2026,Magura,Katla-Small (1.50-2.00 kg),Fish,294.39
2026,Magura,Mregal-small,Fish,222.37
2026,Magura,Pangash (big),Fish,184.87
2026,Magura,Rice - Aman - Coarse,Rice,48.75
2026,Magura,Rice - Aman - Medium,Rice,59.21
2026,Magura,Rice - Aman-Fine,Rice,69.01
2026,Magura,Rice-Boro-Fine,Rice,71.82
2026,Magura,Rice-Boro-Medium,Rice,61.6
2026,Magura,Ricel-Boro-Mota,Rice,47.93
2026,Magura,Ruhi (Local) - small (1.50-2.00 kg),Fish,325.45
2026,Magura,Silver Carp,Fish,187.79
2026,Magura,Sonali Chicken,Chicken,295.3
2026,Magura,Telapia/Nilotica,Fish,193.88
2026,Manikganj,Broiler chicken,Chicken,179.61333333333334
2026,Manikganj,Chinigura Rice,Rice,162.42333333333332
2026,Manikganj,Katla (Local),Fish,397.46000000000004
2026,Manikganj,Katla-Small (1.50-2.00 kg),Fish,301.83666666666664
2026,Manikganj,Pangash (big),Fish,181.79999999999998
2026,Manikganj,Rice - Amon - Hybrid - Narrow,Rice,82.0
2026,Manikganj,Rice - Boro - Hybrid - Coarse,Rice,48.48
2026,Manikganj,Rice - Boro - Hybrid - Medium,Rice,54.64333333333334
2026,Manikganj,Rice-Boro-Hybrid -Fine,Rice,77.59333333333333
2026,Manikganj,Ruhi (Local) - small (1.50-2.00 kg),Fish,313.9266666666667
2026,Manikganj,Ruhi (Local) big (above 5 kg),Fish,424.12999999999994
2026,Manikganj,Silver Carp,Fish,201.17000000000002
2026,Manikganj,Singhi,Fish,371.53999999999996
2026,Manikganj,Sonali Chicken,Chicken,303.18
2026,Manikganj,Telapia/Nilotica,Fish,194.84666666666666
2026,Meherpur,Broiler chicken,Chicken,191.04
2026,Meherpur,Farm-raised Hen,Chicken,189.74
2026,Meherpur,Local Hen - Big (above 900 gm),Chicken,831.385
2026,Meherpur,Rice - Boro - Hybrid - Coarse,Rice,50.525
2026,Meherpur,Rice - Boro - Hybrid - Medium,Rice,63.239999999999995
2026,Meherpur,Rice-Boro-Fine,Rice,72.89
2026,Meherpur,Rice-Boro-Hybrid -Fine,Rice,76.74
2026,Meherpur,Rice-Boro-Medium,Rice,63.11
2026,Meherpur,Ricel-Boro-Mota,Rice,51.0
2026,Meherpur,Sonali Chicken,Chicken,291.145
2026,Moulvibazar,Broiler chicken,Chicken,176.36
2026,Moulvibazar,Farm-raised Hen,Chicken,171.45
2026,Moulvibazar,Hilsha (500-900) gm,Fish,1419.18
2026,Moulvibazar,Katla-Small (1.50-2.00 kg),Fish,326.29
2026,Moulvibazar,Pangash (big),Fish,179.275
2026,Moulvibazar,Rice - Aman-Fine,Rice,83.41
2026,Moulvibazar,Rice - Boro - Hybrid - Coarse,Rice,45.39
2026,Moulvibazar,Rice - Boro - Hybrid - Medium,Rice,58.7
2026,Moulvibazar,Rice-Boro-Hybrid -Fine,Rice,76.975
2026,Moulvibazar,Rice-Boro-Medium,Rice,57.9
2026,Moulvibazar,Ricel-Boro-Mota,Rice,43.96
2026,Moulvibazar,Ruhi (Local) - medium (2.50-4.50 kg),Fish,395.38
2026,Moulvibazar,Ruhi (Local) - small (1.50-2.00 kg),Fish,329.43
2026,Moulvibazar,Silver Carp,Fish,190.6
2026,Moulvibazar,Sonali Chicken,Chicken,306.43
2026,Moulvibazar,Telapia/Nilotica,Fish,191.23
2026,Munshiganj,Chinigura Rice,Rice,155.76
2026,Munshiganj,Farm-raised Hen,Chicken,169.79
2026,Munshiganj,Hilsha (500-900) gm,Fish,1448.7
2026,Munshiganj,Katla-Small (1.50-2.00 kg),Fish,389.74
2026,Munshiganj,Pangash (big),Fish,184.61
2026,Munshiganj,Pangash (small),Fish,229.35
2026,Munshiganj,Rice - Boro - Hybrid - Medium,Rice,58.43
2026,Munshiganj,Rice-Boro-Fine,Rice,79.22
2026,Munshiganj,Ricel-Boro-Mota,Rice,52.16
2026,Munshiganj,Ruhi (Local) - small (1.50-2.00 kg),Fish,424.09
2026,Munshiganj,Silver Carp,Fish,240.0
2026,Munshiganj,Telapia/Nilotica,Fish,200.0
2026,Mymensingh,Broiler chicken,Chicken,167.075
2026,Mymensingh,Chinigura Rice,Rice,171.365
2026,Mymensingh,Farm-raised Hen,Chicken,170.44
2026,Mymensingh,Kalojira,Rice,151.85
2026,Mymensingh,Katla-Small (1.50-2.00 kg),Fish,363.1
2026,Mymensingh,Local Hen - Medium (700-850 gm),Chicken,558.395
2026,Mymensingh,Local Hen - Small (500-650 gm),Chicken,554.23
2026,Mymensingh,Pangash (big),Fish,182.57666666666668
2026,Mymensingh,Rice - Aman - Coarse,Rice,48.50666666666667
2026,Mymensingh,Rice - Aman - Medium,Rice,59.46333333333333
2026,Mymensingh,Rice - Aman-Fine,Rice,76.35
2026,Mymensingh,Rice - Amon - Hybrid - Coarse,Rice,48.94
2026,Mymensingh,Rice - Boro - Hybrid - Coarse,Rice,53.73
2026,Mymensingh,Rice - Boro - Hybrid - Medium,Rice,62.1
2026,Mymensingh,Rice - Boro - Pajam,Rice,78.86
2026,Mymensingh,Ruhi (Local) - small (1.50-2.00 kg),Fish,347.84999999999997
2026,Mymensingh,Sonali Chicken,Chicken,308.49333333333334
2026,Naogaon,Broiler chicken,Chicken,169.85
2026,Naogaon,Chinigura Rice,Rice,129.0
2026,Naogaon,Farm-raised Hen,Chicken,167.14
2026,Naogaon,Hilsha (500-900) gm,Fish,1700.0
2026,Naogaon,Kai,Fish,290.0
2026,Naogaon,Katla-Big (above 5 Kg),Fish,475.0
2026,Naogaon,Katla-Medium (2.50-4.50 kg),Fish,392.5
2026,Naogaon,Katla-Small (1.50-2.00 kg),Fish,264.62
2026,Naogaon,Local Hen - Medium (700-850 gm),Chicken,548.58
2026,Naogaon,Magur,Fish,550.0
2026,Naogaon,Mregal-small,Fish,225.0
2026,Naogaon,Pangash (big),Fish,155.0
2026,Naogaon,Pangash (small),Fish,187.5
2026,Naogaon,Rice-Boro-Fine,Rice,74.815
2026,Naogaon,Rice-Boro-Medium,Rice,61.75
2026,Naogaon,Ricel-Boro-Mota,Rice,51.0
2026,Naogaon,Ruhi (Local) - small (1.50-2.00 kg),Fish,257.665
2026,Naogaon,Ruhi (Local) big (above 5 kg),Fish,475.0
2026,Naogaon,Silver Carp,Fish,165.0
2026,Naogaon,Singhi,Fish,475.0
2026,Naogaon,Sonali Chicken,Chicken,301.44
2026,Naogaon,Telapia/Nilotica,Fish,190.0
2026,Narail,Chinigura Rice,Rice,132.09
2026,Narail,Farm-raised Hen,Chicken,179.84
2026,Narail,Kalojira,Rice,132.09
2026,Narail,Katla-Small (1.50-2.00 kg),Fish,321.71
2026,Narail,Pangash (big),Fish,155.7
2026,Narail,Rice - Boro - Hybrid - Coarse,Rice,48.2
2026,Narail,Rice - Boro - Hybrid - Medium,Rice,57.41
2026,Narail,Rice-Boro-Hybrid -Fine,Rice,66.61
2026,Narail,Ruhi (Local) - small (1.50-2.00 kg),Fish,338.92
2026,Narail,Silver Carp,Fish,176.55
2026,Narail,Sonali Chicken,Chicken,300.05
2026,Narail,Telapia/Nilotica,Fish,164.65
2026,Narayanganj,Broiler Farm,Chicken,174.17
2026,Narayanganj,Chinigura Rice,Rice,151.67
2026,Narayanganj,Katla-Medium (2.50-4.50 kg),Fish,340.0
2026,Narayanganj,Pangash (big),Fish,190.0
2026,Narayanganj,Rice - Boro - Hybrid - Coarse,Rice,50.58
2026,Narayanganj,Rice - Boro - Hybrid - Medium,Rice,56.75
2026,Narayanganj,Rice-Boro-Hybrid -Fine,Rice,81.0
2026,Narayanganj,Ruhi (Local) - medium (2.50-4.50 kg),Fish,355.0
2026,Narayanganj,Ruhi (Local) big (above 5 kg),Fish,475.0
2026,Narayanganj,Telapia/Nilotica,Fish,190.0
2026,Narsingdi,Broiler chicken,Chicken,172.76999999999998
2026,Narsingdi,Chinigura Rice,Rice,140.95999999999998
2026,Narsingdi,Hilsha (500-900) gm,Fish,1195.29
2026,Narsingdi,Katla-Small (1.50-2.00 kg),Fish,304.75
2026,Narsingdi,Pangash (big),Fish,157.88
2026,Narsingdi,Pangash (small),Fish,195.87
2026,Narsingdi,Rice - Amon - Hybrid - Coarse,Rice,46.8
2026,Narsingdi,Rice - Amon - Hybrid - Medium,Rice,56.925
2026,Narsingdi,Rice - Amon - Hybrid - Narrow,Rice,80.18
2026,Narsingdi,Rice - Boro - Hybrid - Coarse,Rice,51.76
2026,Narsingdi,Rice - Boro - Hybrid - Medium,Rice,60.545
2026,Narsingdi,Rice-Boro-Hybrid -Fine,Rice,82.84
2026,Narsingdi,Ruhi (Imported) medium (2.50-4.50 kg),Fish,340.335
2026,Narsingdi,Ruhi (Imported) small (1.50-2.00 kg),Fish,295.95
2026,Narsingdi,Ruhi (Local) - medium (2.50-4.50 kg),Fish,375.6
2026,Narsingdi,Ruhi (Local) - small (1.50-2.00 kg),Fish,323.89
2026,Narsingdi,Sonali Chicken,Chicken,333.5
2026,Narsingdi,Telapia/Nilotica,Fish,180.41
2026,Natore,Chinigura Rice,Rice,134.44
2026,Natore,Farm-raised Hen,Chicken,166.01
2026,Natore,Kalojira,Rice,117.67
2026,Natore,Katla-Medium (2.50-4.50 kg),Fish,375.0
2026,Natore,Katla-Small (1.50-2.00 kg),Fish,320.0
2026,Natore,Rice - Aman - Coarse,Rice,53.0
2026,Natore,Rice - Aman - Medium,Rice,57.0
2026,Natore,Rice - Boro - Hybrid - Coarse,Rice,49.0
2026,Natore,Rice-Boro-Hybrid -Fine,Rice,68.0
2026,Natore,Rice-Boro-Medium,Rice,58.0
2026,Natore,Ruhi (Imported) small (1.50-2.00 kg),Fish,314.28
2026,Natore,Ruhi (Local) - medium (2.50-4.50 kg),Fish,425.0
2026,Natore,Sonali Chicken,Chicken,281.92
2026,Netrokona,Boal-big,Fish,850.0
2026,Netrokona,Boal-small,Fish,604.82
2026,Netrokona,Broiler chicken,Chicken,169.54
2026,Netrokona,Farm-raised Hen,Chicken,169.55
2026,Netrokona,Grass carp,Fish,249.28
2026,Netrokona,Mregal-small,Fish,228.87
2026,Netrokona,Pangash (big),Fish,158.75
2026,Netrokona,Pangash (small),Fish,195.0
2026,Netrokona,Rice - Aman - Coarse,Rice,48.8
2026,Netrokona,Rice - Aman - Medium,Rice,58.01
2026,Netrokona,Rice - Aman-Fine,Rice,77.495
2026,Netrokona,Rice - Boro - Hybrid - Coarse,Rice,50.59
2026,Netrokona,Rice - Boro - Hybrid - Medium,Rice,58.125
2026,Netrokona,Rice-Boro-Fine,Rice,75.325
2026,Netrokona,Ruhi (Local) - small (1.50-2.00 kg),Fish,331.805
2026,Netrokona,Silver Carp,Fish,168.64
2026,Netrokona,Singhi,Fish,275.45
2026,Nilphamari,Broiler chicken,Chicken,172.33666666666667
2026,Nilphamari,Chinigura Rice,Rice,157.05666666666667
2026,Nilphamari,Hilsha (500-900) gm,Fish,1600.0
2026,Nilphamari,Kalojira,Rice,210.0
2026,Nilphamari,Katla-Medium (2.50-4.50 kg),Fish,335.0
2026,Nilphamari,Katla-Small (1.50-2.00 kg),Fish,288.59666666666664
2026,Nilphamari,Local Hen - Big (above 900 gm),Chicken,602.5
2026,Nilphamari,Local Hen - Medium (700-850 gm),Chicken,575.7966666666666
2026,Nilphamari,Mregal-big,Fish,270.0
2026,Nilphamari,Mregal-small,Fish,255.0
2026,Nilphamari,Pangash (big),Fish,154.66666666666666
2026,Nilphamari,Pangash (small),Fish,235.0
2026,Nilphamari,Rice - Aman - Coarse,Rice,46.56
2026,Nilphamari,Rice - Amon - Hybrid - Medium,Rice,59.0
2026,Nilphamari,Rice - Boro - Hybrid - Medium,Rice,60.22
2026,Nilphamari,Rice-Boro-Hybrid -Fine,Rice,72.88499999999999
2026,Nilphamari,Ruhi (Local) - medium (2.50-4.50 kg),Fish,381.75
2026,Nilphamari,Ruhi (Local) - small (1.50-2.00 kg),Fish,307.24
2026,Nilphamari,Sonali Chicken,Chicken,317.59
2026,Noakhali,Broiler chicken,Chicken,167.85
2026,Noakhali,Katla-Medium (2.50-4.50 kg),Fish,399.55
2026,Noakhali,Katla-Small (1.50-2.00 kg),Fish,264.07
2026,Noakhali,Pangash (small),Fish,187.745
2026,Noakhali,Rice - Aman - Pajam,Rice,59.005
2026,Noakhali,Rice - Boro - Hybrid - Coarse,Rice,50.89
2026,Noakhali,Rice - Boro - Hybrid - Medium,Rice,60.565
2026,Noakhali,Rice-Boro-Hybrid -Fine,Rice,81.89
2026,Noakhali,Ruhi (Imported) medium (2.50-4.50 kg),Fish,414.17
2026,Noakhali,Sonali Chicken,Chicken,292.475
2026,Noakhali,Telapia/Nilotica,Fish,204.89
2026,Pabna,Chinigura Rice,Rice,146.48
2026,Pabna,Farm-raised Hen,Chicken,243.41
2026,Pabna,Grass carp,Fish,215.0
2026,Pabna,Hilsha (500-900) gm,Fish,1751.91
2026,Pabna,Katla-Medium (2.50-4.50 kg),Fish,425.38
2026,Pabna,Mregal-small,Fish,200.0
2026,Pabna,Pangash (small),Fish,190.0
2026,Pabna,Rice - Boro - Hybrid - Medium,Rice,65.0
2026,Pabna,Rice-Boro-Hybrid -Fine,Rice,82.5
2026,Pabna,Ricel-Boro-Mota,Rice,49.0
2026,Pabna,Ruhi (Local) - medium (2.50-4.50 kg),Fish,450.25
2026,Pabna,Silver Carp,Fish,177.29
2026,Pabna,Telapia/Nilotica,Fish,184.87
2026,Panchagarh,Broiler chicken,Chicken,173.81
2026,Panchagarh,Chinigura Rice,Rice,125.93
2026,Panchagarh,Katla-Small (1.50-2.00 kg),Fish,267.08
2026,Panchagarh,Local Hen - Big (above 900 gm),Chicken,528.53
2026,Panchagarh,Pangash (small),Fish,174.76
2026,Panchagarh,Rice - Aman - Coarse,Rice,46.96
2026,Panchagarh,Rice - Aman - Pajam,Rice,48.14
2026,Panchagarh,Ruhi (Local) - small (1.50-2.00 kg),Fish,240.03
2026,Panchagarh,Sonali Chicken,Chicken,302.71
2026,Pirojpur,Broiler chicken,Chicken,180.69
2026,Pirojpur,Local Hen - Big (above 900 gm),Chicken,500.4
2026,Pirojpur,Pangash (big),Fish,188.66500000000002
2026,Pirojpur,Rice - Aman - Coarse,Rice,59.375
2026,Pirojpur,Rice - Boro - Hybrid - Coarse,Rice,50.114999999999995
2026,Pirojpur,Rice-Boro-Fine,Rice,77.335
2026,Pirojpur,Rice-Boro-Medium,Rice,57.075
2026,Pirojpur,Ruhi (Local) - small (1.50-2.00 kg),Fish,265.0
2026,Pirojpur,Telapia/Nilotica,Fish,180.465
2026,Rajbari,Farm-raised Hen,Chicken,181.17
2026,Rajbari,Katla-Small (1.50-2.00 kg),Fish,351.84
2026,Rajbari,Mregal-small,Fish,172.22
2026,Rajbari,Pangash (big),Fish,198.07
2026,Rajbari,Rice - Boro - Hybrid - Coarse,Rice,49.96
2026,Rajbari,Rice - Boro - Hybrid - Medium,Rice,59.99
2026,Rajbari,Rice-Boro-Hybrid -Fine,Rice,71.1
2026,Rajbari,Ruhi (Local) - small (1.50-2.00 kg),Fish,383.58
2026,Rajshahi,Broiler chicken,Chicken,175.11666666666667
2026,Rajshahi,Kai,Fish,188.59
2026,Rajshahi,Katla-Medium (2.50-4.50 kg),Fish,323.79499999999996
2026,Rajshahi,Katla-Small (1.50-2.00 kg),Fish,225.20000000000002
2026,Rajshahi,Local Hen - Medium (700-850 gm),Chicken,547.9749999999999
2026,Rajshahi,Mregal-big,Fish,260.0
2026,Rajshahi,Mregal-small,Fish,184.29500000000002
2026,Rajshahi,Pangash (big),Fish,186.79500000000002
2026,Rajshahi,Pangash (small),Fish,234.13
2026,Rajshahi,Rice - Aman - Coarse,Rice,52.285
2026,Rajshahi,Rice - Aman - Medium,Rice,65.83
2026,Rajshahi,Rice - Aman-Fine,Rice,80.67
2026,Rajshahi,Rice - Amon - Hybrid - Coarse,Rice,54.09
2026,Rajshahi,Rice - Amon - Hybrid - Narrow,Rice,81.43
2026,Rajshahi,Rice - Boro - Hybrid - Medium,Rice,61.23
2026,Rajshahi,Rice-Boro-Fine,Rice,76.65
2026,Rajshahi,Ruhi (Local) - medium (2.50-4.50 kg),Fish,398.52
2026,Rajshahi,Ruhi (Local) - small (1.50-2.00 kg),Fish,295.81
2026,Rajshahi,Silver Carp,Fish,184.29500000000002
2026,Rajshahi,Sonali Chicken,Chicken,305.55
2026,Rajshahi,Telapia/Nilotica,Fish,179.315
2026,Rangamati,Ahire-small,Fish,467.7
2026,Rangamati,Broiler chicken,Chicken,179.42
2026,Rangamati,Chinigura Rice,Rice,159.53
2026,Rangamati,Grass carp,Fish,223.26
2026,Rangamati,Kataribhog,Rice,90.19
2026,Rangamati,Katla (Local),Fish,400.0
2026,Rangamati,Katla-Big (above 5 Kg),Fish,779.78
2026,Rangamati,Katla-Medium (2.50-4.50 kg),Fish,449.38
2026,Rangamati,Katla-Small (1.50-2.00 kg),Fish,351.0
2026,Rangamati,Local Hen - Big (above 900 gm),Chicken,576.79
2026,Rangamati,Local Hen - Medium (700-850 gm),Chicken,583.26
2026,Rangamati,Mregal-big,Fish,391.29
2026,Rangamati,Mregal-small,Fish,255.0
2026,Rangamati,Pangash (big),Fish,177.5
2026,Rangamati,Pangash (small),Fish,198.85
2026,Rangamati,Rice - Aman - Coarse,Rice,49.945
2026,Rangamati,Rice - Aman - Medium,Rice,64.57
2026,Rangamati,Rice - Aman-Fine,Rice,82.215
2026,Rangamati,Rice - Amon - Hybrid - Narrow,Rice,87.37
2026,Rangamati,Rice - Atap,Rice,47.18
2026,Rangamati,Rice - Boro - Hybrid - Coarse,Rice,50.53
2026,Rangamati,Rice - Boro - Hybrid - Medium,Rice,64.72
2026,Rangamati,Rice-Boro-Hybrid -Fine,Rice,74.93
2026,Rangamati,Rice-Boro-Medium,Rice,59.0
2026,Rangamati,Ruhi (Imported) medium (2.50-4.50 kg),Fish,413.34
2026,Rangamati,Ruhi (Local) - small (1.50-2.00 kg),Fish,357.62
2026,Rangamati,Shrimp Golda,Fish,950.0
2026,Rangamati,Shrimp-small,Fish,596.07
2026,Rangamati,Silver Carp,Fish,240.725
2026,Rangamati,Sonali Chicken,Chicken,339.72
2026,Rangamati,Telapia/Nilotica,Fish,215.6
2026,Rangpur,Broiler chicken,Chicken,167.14
2026,Rangpur,Farm-raised Hen,Chicken,176.96
2026,Rangpur,Pangash (big),Fish,187.595
2026,Rangpur,Rice - Aman - Coarse,Rice,47.765
2026,Rangpur,Rice - Aman - Medium,Rice,54.64
2026,Rangpur,Rice - Amon - Hybrid - Medium,Rice,63.0
2026,Rangpur,Rice - Amon - Hybrid - Narrow,Rice,80.0
2026,Rangpur,Rice - Boro - Hybrid - Coarse,Rice,44.47
2026,Rangpur,Rice - Boro - Hybrid - Medium,Rice,60.879999999999995
2026,Rangpur,Rice-Boro-Hybrid -Fine,Rice,75.465
2026,Rangpur,Ruhi (Local) - small (1.50-2.00 kg),Fish,328.21500000000003
2026,Rangpur,Sonali Chicken,Chicken,309.125
2026,Rangpur,Telapia/Nilotica,Fish,205.0
2026,Satkhira,Chinigura Rice,Rice,142.9
2026,Satkhira,Farm-raised Hen,Chicken,189.94
2026,Satkhira,Grass carp,Fish,230.0
2026,Satkhira,Kalojira,Rice,134.29
2026,Satkhira,Kataribhog,Rice,102.5
2026,Satkhira,Katla-Small (1.50-2.00 kg),Fish,330.0
2026,Satkhira,Koral,Fish,825.0
2026,Satkhira,Rice - Amon - Hybrid - Coarse,Rice,50.105000000000004
2026,Satkhira,Rice - Amon - Hybrid - Medium,Rice,53.864999999999995
2026,Satkhira,Rice - Boro - Hybrid - Coarse,Rice,50.225
2026,Satkhira,Rice - Boro - Hybrid - Medium,Rice,57.605000000000004
2026,Satkhira,Rice-Boro-Hybrid -Fine,Rice,69.57
2026,Satkhira,Ruhi (Local) - small (1.50-2.00 kg),Fish,370.0
2026,Satkhira,Shrimp Bagda,Fish,1100.0
2026,Satkhira,Shrimp Golda,Fish,1200.0
2026,Satkhira,Shrimp-small,Fish,665.0
2026,Satkhira,Silver Carp,Fish,190.0
2026,Satkhira,Telapia/Nilotica,Fish,161.26
2026,Shariatpur,Chinigura Rice,Rice,147.5
2026,Shariatpur,Farm-raised Hen,Chicken,172.59
2026,Shariatpur,Hilsha (500-900) gm,Fish,1161.54
2026,Shariatpur,Kai,Fish,224.53
2026,Shariatpur,Kalojira,Rice,125.0
2026,Shariatpur,Katla-Medium (2.50-4.50 kg),Fish,460.0
2026,Shariatpur,Mregal-big,Fish,207.59
2026,Shariatpur,Pangash (small),Fish,200.63
2026,Shariatpur,Rice - Boro - Hybrid - Coarse,Rice,53.0
